type,identifier,url,topic,curated
PubMed,34227878,https://pubmed.ncbi.nlm.nih.gov/34227878/,Guts,false
PubMed,34229620,https://pubmed.ncbi.nlm.nih.gov/34229620/,Guts,false
PubMed,34242511,https://pubmed.ncbi.nlm.nih.gov/34242511/,Guts,false
PubMed,34242945,https://pubmed.ncbi.nlm.nih.gov/34242945/,Guts,false
PubMed,34293356,https://pubmed.ncbi.nlm.nih.gov/34293356/,Guts,false
PubMed,34317606,https://pubmed.ncbi.nlm.nih.gov/34317606/,Guts,false
PubMed,34325648,https://pubmed.ncbi.nlm.nih.gov/34325648/,Guts,false
PubMed,34343506,https://pubmed.ncbi.nlm.nih.gov/34343506/,Guts,false
PubMed,34364304,https://pubmed.ncbi.nlm.nih.gov/34364304/,Guts,false
PubMed,34435590,https://pubmed.ncbi.nlm.nih.gov/34435590/,Guts,false
PubMed,34437952,https://pubmed.ncbi.nlm.nih.gov/34437952/,Guts,false
PubMed,34467221,https://pubmed.ncbi.nlm.nih.gov/34467221/,Guts,false
PubMed,34470869,https://pubmed.ncbi.nlm.nih.gov/34470869/,Guts,false
PubMed,34483631,https://pubmed.ncbi.nlm.nih.gov/34483631/,Guts,false
PubMed,34515556,https://pubmed.ncbi.nlm.nih.gov/34515556/,Guts,false
PubMed,34531823,https://pubmed.ncbi.nlm.nih.gov/34531823/,Guts,false
PubMed,34533218,https://pubmed.ncbi.nlm.nih.gov/34533218/,Guts,false
PubMed,34533572,https://pubmed.ncbi.nlm.nih.gov/34533572/,Guts,false
PubMed,34606993,https://pubmed.ncbi.nlm.nih.gov/34606993/,Guts,false
PubMed,34607735,https://pubmed.ncbi.nlm.nih.gov/34607735/,Guts,false
PubMed,34607736,https://pubmed.ncbi.nlm.nih.gov/34607736/,Guts,false
PubMed,34648718,https://pubmed.ncbi.nlm.nih.gov/34648718/,Guts,false
PubMed,34654741,https://pubmed.ncbi.nlm.nih.gov/34654741/,Guts,false
PubMed,34664988,https://pubmed.ncbi.nlm.nih.gov/34664988/,Guts,false
PubMed,34675233,https://pubmed.ncbi.nlm.nih.gov/34675233/,Guts,false
PubMed,34676325,https://pubmed.ncbi.nlm.nih.gov/34676325/,Guts,false
PubMed,34705837,https://pubmed.ncbi.nlm.nih.gov/34705837/,Guts,false
PubMed,34718828,https://pubmed.ncbi.nlm.nih.gov/34718828/,Guts,false
PubMed,34724666,https://pubmed.ncbi.nlm.nih.gov/34724666/,Guts,false
PubMed,34724682,https://pubmed.ncbi.nlm.nih.gov/34724682/,Guts,false
PubMed,34728775,https://pubmed.ncbi.nlm.nih.gov/34728775/,Guts,false
PubMed,34732980,https://pubmed.ncbi.nlm.nih.gov/34732980/,Guts,false
PubMed,34735682,https://pubmed.ncbi.nlm.nih.gov/34735682/,Guts,false
PubMed,34756408,https://pubmed.ncbi.nlm.nih.gov/34756408/,Guts,false
PubMed,34777770,https://pubmed.ncbi.nlm.nih.gov/34777770/,Guts,false
PubMed,34826801,https://pubmed.ncbi.nlm.nih.gov/34826801/,Guts,false
PubMed,34835474,https://pubmed.ncbi.nlm.nih.gov/34835474/,Guts,false
PubMed,34850893,https://pubmed.ncbi.nlm.nih.gov/34850893/,Guts,false
PubMed,34872800,https://pubmed.ncbi.nlm.nih.gov/34872800/,Guts,true
PubMed,34880067,https://pubmed.ncbi.nlm.nih.gov/34880067/,Guts,true
PubMed,34883211,https://pubmed.ncbi.nlm.nih.gov/34883211/,Guts,false
PubMed,34901450,https://pubmed.ncbi.nlm.nih.gov/34901450/,Guts,false
PubMed,34942358,https://pubmed.ncbi.nlm.nih.gov/34942358/,Guts,false
PubMed,34954190,https://pubmed.ncbi.nlm.nih.gov/34954190/,Guts,false
PubMed,34954656,https://pubmed.ncbi.nlm.nih.gov/34954656/,Guts,false
PubMed,34955755,https://pubmed.ncbi.nlm.nih.gov/34955755/,Guts,false
PubMed,34959715,https://pubmed.ncbi.nlm.nih.gov/34959715/,Guts,false
PubMed,35003109,https://pubmed.ncbi.nlm.nih.gov/35003109/,Guts,false
PubMed,35011234,https://pubmed.ncbi.nlm.nih.gov/35011234/,Guts,false
PubMed,35024935,https://pubmed.ncbi.nlm.nih.gov/35024935/,Guts,false
PubMed,35045012,https://pubmed.ncbi.nlm.nih.gov/35045012/,Guts,false
PubMed,35063024,https://pubmed.ncbi.nlm.nih.gov/35063024/,Guts,false
PubMed,35093949,https://pubmed.ncbi.nlm.nih.gov/35093949/,Guts,false
PubMed,35131175,https://pubmed.ncbi.nlm.nih.gov/35131175/,Guts,false
PubMed,35176443,https://pubmed.ncbi.nlm.nih.gov/35176443/,Guts,false
PubMed,35179705,https://pubmed.ncbi.nlm.nih.gov/35179705/,Guts,false
PubMed,35199462,https://pubmed.ncbi.nlm.nih.gov/35199462/,Guts,false
PubMed,35216351,https://pubmed.ncbi.nlm.nih.gov/35216351/,Guts,false
PubMed,35258504,https://pubmed.ncbi.nlm.nih.gov/35258504/,Guts,false
PubMed,35266554,https://pubmed.ncbi.nlm.nih.gov/35266554/,Guts,false
PubMed,35305183,https://pubmed.ncbi.nlm.nih.gov/35305183/,Guts,false
PubMed,35311429,https://pubmed.ncbi.nlm.nih.gov/35311429/,Guts,false
PubMed,35328503,https://pubmed.ncbi.nlm.nih.gov/35328503/,Guts,false
PubMed,35332345,https://pubmed.ncbi.nlm.nih.gov/35332345/,Guts,false
PubMed,35358799,https://pubmed.ncbi.nlm.nih.gov/35358799/,Guts,false
PubMed,35360659,https://pubmed.ncbi.nlm.nih.gov/35360659/,Guts,false
PubMed,35362240,https://pubmed.ncbi.nlm.nih.gov/35362240/,Guts,false
PubMed,35407131,https://pubmed.ncbi.nlm.nih.gov/35407131/,Guts,false
PubMed,35450527,https://pubmed.ncbi.nlm.nih.gov/35450527/,Guts,false
PubMed,35460032,https://pubmed.ncbi.nlm.nih.gov/35460032/,Guts,false
PubMed,35472140,https://pubmed.ncbi.nlm.nih.gov/35472140/,Guts,false
PubMed,35503958,https://pubmed.ncbi.nlm.nih.gov/35503958/,Guts,false
PubMed,35528189,https://pubmed.ncbi.nlm.nih.gov/35528189/,Guts,false
PubMed,35537858,https://pubmed.ncbi.nlm.nih.gov/35537858/,Guts,false
PubMed,35597053,https://pubmed.ncbi.nlm.nih.gov/35597053/,Guts,false
PubMed,35623115,https://pubmed.ncbi.nlm.nih.gov/35623115/,Guts,false
PubMed,35628417,https://pubmed.ncbi.nlm.nih.gov/35628417/,Guts,false
PubMed,35641089,https://pubmed.ncbi.nlm.nih.gov/35641089/,Guts,false
PubMed,35644678,https://pubmed.ncbi.nlm.nih.gov/35644678/,Guts,false
PubMed,35645322,https://pubmed.ncbi.nlm.nih.gov/35645322/,Guts,false
PubMed,35653401,https://pubmed.ncbi.nlm.nih.gov/35653401/,Guts,false
PubMed,35664549,https://pubmed.ncbi.nlm.nih.gov/35664549/,Guts,false
PubMed,35690798,https://pubmed.ncbi.nlm.nih.gov/35690798/,Guts,false
PubMed,35691287,https://pubmed.ncbi.nlm.nih.gov/35691287/,Guts,false
PubMed,35750314,https://pubmed.ncbi.nlm.nih.gov/35750314/,Guts,false
PubMed,35767774,https://pubmed.ncbi.nlm.nih.gov/35767774/,Guts,false
PubMed,35777067,https://pubmed.ncbi.nlm.nih.gov/35777067/,Guts,false
PubMed,35777583,https://pubmed.ncbi.nlm.nih.gov/35777583/,Guts,false
PubMed,35790401,https://pubmed.ncbi.nlm.nih.gov/35790401/,Guts,false
PubMed,35792574,https://pubmed.ncbi.nlm.nih.gov/35792574/,Guts,false
PubMed,35795290,https://pubmed.ncbi.nlm.nih.gov/35795290/,Guts,false
PubMed,35810494,https://pubmed.ncbi.nlm.nih.gov/35810494/,Guts,false
PubMed,35817006,https://pubmed.ncbi.nlm.nih.gov/35817006/,Guts,false
PubMed,35817019,https://pubmed.ncbi.nlm.nih.gov/35817019/,Guts,false
PubMed,35839845,https://pubmed.ncbi.nlm.nih.gov/35839845/,Guts,false
PubMed,35856057,https://pubmed.ncbi.nlm.nih.gov/35856057/,Guts,false
PubMed,35861881,https://pubmed.ncbi.nlm.nih.gov/35861881/,Guts,false
PubMed,35878381,https://pubmed.ncbi.nlm.nih.gov/35878381/,Guts,false
PubMed,35889535,https://pubmed.ncbi.nlm.nih.gov/35889535/,Guts,false
PubMed,35892693,https://pubmed.ncbi.nlm.nih.gov/35892693/,Guts,false
PubMed,35943399,https://pubmed.ncbi.nlm.nih.gov/35943399/,Guts,false
PubMed,35980538,https://pubmed.ncbi.nlm.nih.gov/35980538/,Guts,false
PubMed,35986066,https://pubmed.ncbi.nlm.nih.gov/35986066/,Guts,false
PubMed,35994579,https://pubmed.ncbi.nlm.nih.gov/35994579/,Guts,false
PubMed,36010658,https://pubmed.ncbi.nlm.nih.gov/36010658/,Guts,false
PubMed,36030222,https://pubmed.ncbi.nlm.nih.gov/36030222/,Guts,false
PubMed,36035580,https://pubmed.ncbi.nlm.nih.gov/36035580/,Guts,false
PubMed,36045406,https://pubmed.ncbi.nlm.nih.gov/36045406/,Guts,false
PubMed,36057884,https://pubmed.ncbi.nlm.nih.gov/36057884/,Guts,false
PubMed,36067326,https://pubmed.ncbi.nlm.nih.gov/36067326/,Guts,false
PubMed,36070347,https://pubmed.ncbi.nlm.nih.gov/36070347/,Guts,false
PubMed,36073115,https://pubmed.ncbi.nlm.nih.gov/36073115/,Guts,false
PubMed,36076180,https://pubmed.ncbi.nlm.nih.gov/36076180/,Guts,false
PubMed,36077356,https://pubmed.ncbi.nlm.nih.gov/36077356/,Guts,false
PubMed,36077412,https://pubmed.ncbi.nlm.nih.gov/36077412/,Guts,false
PubMed,36078578,https://pubmed.ncbi.nlm.nih.gov/36078578/,Guts,false
PubMed,36082517,https://pubmed.ncbi.nlm.nih.gov/36082517/,Guts,false
PubMed,36083191,https://pubmed.ncbi.nlm.nih.gov/36083191/,Guts,false
PubMed,36088164,https://pubmed.ncbi.nlm.nih.gov/36088164/,Guts,false
PubMed,36093055,https://pubmed.ncbi.nlm.nih.gov/36093055/,Guts,false
PubMed,36111301,https://pubmed.ncbi.nlm.nih.gov/36111301/,Guts,false
PubMed,36112372,https://pubmed.ncbi.nlm.nih.gov/36112372/,Guts,false
PubMed,36133217,https://pubmed.ncbi.nlm.nih.gov/36133217/,Guts,false
PubMed,36142461,https://pubmed.ncbi.nlm.nih.gov/36142461/,Guts,false
PubMed,36159331,https://pubmed.ncbi.nlm.nih.gov/36159331/,Guts,false
PubMed,36168049,https://pubmed.ncbi.nlm.nih.gov/36168049/,Guts,false
PubMed,36174776,https://pubmed.ncbi.nlm.nih.gov/36174776/,Guts,false
PubMed,36178662,https://pubmed.ncbi.nlm.nih.gov/36178662/,Guts,false
PubMed,36180814,https://pubmed.ncbi.nlm.nih.gov/36180814/,Guts,false
PubMed,36206853,https://pubmed.ncbi.nlm.nih.gov/36206853/,Guts,false
PubMed,36219741,https://pubmed.ncbi.nlm.nih.gov/36219741/,Guts,false
PubMed,36226979,https://pubmed.ncbi.nlm.nih.gov/36226979/,Guts,false
PubMed,36227025,https://pubmed.ncbi.nlm.nih.gov/36227025/,Guts,false
PubMed,36232744,https://pubmed.ncbi.nlm.nih.gov/36232744/,Guts,false
PubMed,36235308,https://pubmed.ncbi.nlm.nih.gov/36235308/,Guts,false
PubMed,36238310,https://pubmed.ncbi.nlm.nih.gov/36238310/,Guts,false
PubMed,36239881,https://pubmed.ncbi.nlm.nih.gov/36239881/,Guts,false
PubMed,36247977,https://pubmed.ncbi.nlm.nih.gov/36247977/,Guts,false
PubMed,36260938,https://pubmed.ncbi.nlm.nih.gov/36260938/,Guts,false
PubMed,36265395,https://pubmed.ncbi.nlm.nih.gov/36265395/,Guts,false
PubMed,36280497,https://pubmed.ncbi.nlm.nih.gov/36280497/,Guts,false
PubMed,36286003,https://pubmed.ncbi.nlm.nih.gov/36286003/,Guts,false
PubMed,36289701,https://pubmed.ncbi.nlm.nih.gov/36289701/,Guts,false
PubMed,36293486,https://pubmed.ncbi.nlm.nih.gov/36293486/,Guts,false
PubMed,36294456,https://pubmed.ncbi.nlm.nih.gov/36294456/,Guts,false
PubMed,36307209,https://pubmed.ncbi.nlm.nih.gov/36307209/,Guts,false
PubMed,36329422,https://pubmed.ncbi.nlm.nih.gov/36329422/,Guts,false
PubMed,36329829,https://pubmed.ncbi.nlm.nih.gov/36329829/,Guts,false
PubMed,36339815,https://pubmed.ncbi.nlm.nih.gov/36339815/,Guts,false
PubMed,36344260,https://pubmed.ncbi.nlm.nih.gov/36344260/,Guts,false
PubMed,36346800,https://pubmed.ncbi.nlm.nih.gov/36346800/,Guts,false
PubMed,36361803,https://pubmed.ncbi.nlm.nih.gov/36361803/,Guts,false
PubMed,36382382,https://pubmed.ncbi.nlm.nih.gov/36382382/,Guts,false
PubMed,36431153,https://pubmed.ncbi.nlm.nih.gov/36431153/,Guts,false
PubMed,36435527,https://pubmed.ncbi.nlm.nih.gov/36435527/,Guts,false
PubMed,36437580,https://pubmed.ncbi.nlm.nih.gov/36437580/,Guts,false
PubMed,36438163,https://pubmed.ncbi.nlm.nih.gov/36438163/,Guts,false
PubMed,36439185,https://pubmed.ncbi.nlm.nih.gov/36439185/,Guts,false
PubMed,36442615,https://pubmed.ncbi.nlm.nih.gov/36442615/,Guts,false
PubMed,36442885,https://pubmed.ncbi.nlm.nih.gov/36442885/,Guts,false
PubMed,36448459,https://pubmed.ncbi.nlm.nih.gov/36448459/,Guts,false
PubMed,36479493,https://pubmed.ncbi.nlm.nih.gov/36479493/,Guts,false
PubMed,36499556,https://pubmed.ncbi.nlm.nih.gov/36499556/,Guts,false
PubMed,36514445,https://pubmed.ncbi.nlm.nih.gov/36514445/,Guts,false
PubMed,36517598,https://pubmed.ncbi.nlm.nih.gov/36517598/,Guts,false
PubMed,36532543,https://pubmed.ncbi.nlm.nih.gov/36532543/,Guts,false
PubMed,36532754,https://pubmed.ncbi.nlm.nih.gov/36532754/,Guts,false
PubMed,36544841,https://pubmed.ncbi.nlm.nih.gov/36544841/,Guts,false
PubMed,36555499,https://pubmed.ncbi.nlm.nih.gov/36555499/,Guts,false
PubMed,36555519,https://pubmed.ncbi.nlm.nih.gov/36555519/,Guts,false
PubMed,36555694,https://pubmed.ncbi.nlm.nih.gov/36555694/,Guts,false
PubMed,36557285,https://pubmed.ncbi.nlm.nih.gov/36557285/,Guts,false
PubMed,36562418,https://pubmed.ncbi.nlm.nih.gov/36562418/,Guts,false
PubMed,36577722,https://pubmed.ncbi.nlm.nih.gov/36577722/,Guts,false
PubMed,36581052,https://pubmed.ncbi.nlm.nih.gov/36581052/,Guts,false
PubMed,36582911,https://pubmed.ncbi.nlm.nih.gov/36582911/,Guts,false
PubMed,36588715,https://pubmed.ncbi.nlm.nih.gov/36588715/,Guts,false
PubMed,36614161,https://pubmed.ncbi.nlm.nih.gov/36614161/,Guts,false
PubMed,36615298,https://pubmed.ncbi.nlm.nih.gov/36615298/,Guts,false
PubMed,36629822,https://pubmed.ncbi.nlm.nih.gov/36629822/,Guts,false
PubMed,36632263,https://pubmed.ncbi.nlm.nih.gov/36632263/,Guts,false
PubMed,36671503,https://pubmed.ncbi.nlm.nih.gov/36671503/,Guts,false
PubMed,36672582,https://pubmed.ncbi.nlm.nih.gov/36672582/,Guts,false
PubMed,36676175,https://pubmed.ncbi.nlm.nih.gov/36676175/,Guts,false
PubMed,36707683,https://pubmed.ncbi.nlm.nih.gov/36707683/,Guts,false
PubMed,36727611,https://pubmed.ncbi.nlm.nih.gov/36727611/,Guts,false
PubMed,36734018,https://pubmed.ncbi.nlm.nih.gov/36734018/,Guts,false
PubMed,36740814,https://pubmed.ncbi.nlm.nih.gov/36740814/,Guts,false
PubMed,36773683,https://pubmed.ncbi.nlm.nih.gov/36773683/,Guts,false
PubMed,36776218,https://pubmed.ncbi.nlm.nih.gov/36776218/,Guts,false
PubMed,36777043,https://pubmed.ncbi.nlm.nih.gov/36777043/,Guts,false
PubMed,36778747,https://pubmed.ncbi.nlm.nih.gov/36778747/,Guts,false
PubMed,36803360,https://pubmed.ncbi.nlm.nih.gov/36803360/,Guts,false
PubMed,36806029,https://pubmed.ncbi.nlm.nih.gov/36806029/,Guts,false
PubMed,36811567,https://pubmed.ncbi.nlm.nih.gov/36811567/,Guts,false
PubMed,36830844,https://pubmed.ncbi.nlm.nih.gov/36830844/,Guts,false
PubMed,36831057,https://pubmed.ncbi.nlm.nih.gov/36831057/,Guts,false
PubMed,36879113,https://pubmed.ncbi.nlm.nih.gov/36879113/,Guts,false
PubMed,36879712,https://pubmed.ncbi.nlm.nih.gov/36879712/,Guts,false
PubMed,36889269,https://pubmed.ncbi.nlm.nih.gov/36889269/,Guts,false
PubMed,36911236,https://pubmed.ncbi.nlm.nih.gov/36911236/,Guts,false
PubMed,36921084,https://pubmed.ncbi.nlm.nih.gov/36921084/,Guts,false
PubMed,36929346,https://pubmed.ncbi.nlm.nih.gov/36929346/,Guts,false
PubMed,36945340,https://pubmed.ncbi.nlm.nih.gov/36945340/,Guts,false
PubMed,36982049,https://pubmed.ncbi.nlm.nih.gov/36982049/,Guts,false
PubMed,36996524,https://pubmed.ncbi.nlm.nih.gov/36996524/,Guts,false
PubMed,37014024,https://pubmed.ncbi.nlm.nih.gov/37014024/,Guts,false
PubMed,37065370,https://pubmed.ncbi.nlm.nih.gov/37065370/,Guts,false
PubMed,37074964,https://pubmed.ncbi.nlm.nih.gov/37074964/,Guts,false
PubMed,37084730,https://pubmed.ncbi.nlm.nih.gov/37084730/,Guts,false
PubMed,37091842,https://pubmed.ncbi.nlm.nih.gov/37091842/,Guts,false
PubMed,37111679,https://pubmed.ncbi.nlm.nih.gov/37111679/,Guts,false
PubMed,37126997,https://pubmed.ncbi.nlm.nih.gov/37126997/,Guts,false
PubMed,37138077,https://pubmed.ncbi.nlm.nih.gov/37138077/,Guts,false
PubMed,37142472,https://pubmed.ncbi.nlm.nih.gov/37142472/,Guts,false
PubMed,37149256,https://pubmed.ncbi.nlm.nih.gov/37149256/,Guts,false
PubMed,37159782,https://pubmed.ncbi.nlm.nih.gov/37159782/,Guts,false
PubMed,37168471,https://pubmed.ncbi.nlm.nih.gov/37168471/,Guts,false
PubMed,37181918,https://pubmed.ncbi.nlm.nih.gov/37181918/,Guts,false
PubMed,37224284,https://pubmed.ncbi.nlm.nih.gov/37224284/,Guts,false
PubMed,37234803,https://pubmed.ncbi.nlm.nih.gov/37234803/,Guts,false
PubMed,37238715,https://pubmed.ncbi.nlm.nih.gov/37238715/,Guts,false
PubMed,37259610,https://pubmed.ncbi.nlm.nih.gov/37259610/,Guts,false
PubMed,37270269,https://pubmed.ncbi.nlm.nih.gov/37270269/,Guts,false
PubMed,37303765,https://pubmed.ncbi.nlm.nih.gov/37303765/,Guts,false
PubMed,37349236,https://pubmed.ncbi.nlm.nih.gov/37349236/,Guts,false
PubMed,37387520,https://pubmed.ncbi.nlm.nih.gov/37387520/,Guts,false
PubMed,37391387,https://pubmed.ncbi.nlm.nih.gov/37391387/,Guts,false
PubMed,37400799,https://pubmed.ncbi.nlm.nih.gov/37400799/,Guts,false
PubMed,37479395,https://pubmed.ncbi.nlm.nih.gov/37479395/,Guts,false
PubMed,37572030,https://pubmed.ncbi.nlm.nih.gov/37572030/,Guts,false
PubMed,37678364,https://pubmed.ncbi.nlm.nih.gov/37678364/,Guts,false
PubMed,37736461,https://pubmed.ncbi.nlm.nih.gov/37736461/,Guts,false
PubMed,37778699,https://pubmed.ncbi.nlm.nih.gov/37778699/,Guts,false
PubMed,37786751,https://pubmed.ncbi.nlm.nih.gov/37786751/,Guts,false
PubMed,37858157,https://pubmed.ncbi.nlm.nih.gov/37858157/,Guts,false
PubMed,37880016,https://pubmed.ncbi.nlm.nih.gov/37880016/,Guts,false
PubMed,37933286,https://pubmed.ncbi.nlm.nih.gov/37933286/,Guts,false
PubMed,37997432,https://pubmed.ncbi.nlm.nih.gov/37997432/,Guts,false
PubMed,38057021,https://pubmed.ncbi.nlm.nih.gov/38057021/,Guts,false
PubMed,38161894,https://pubmed.ncbi.nlm.nih.gov/38161894/,Guts,false
PubMed,5661974,https://pubmed.ncbi.nlm.nih.gov/5661974/,Guts,false
PubMed,8811275,https://pubmed.ncbi.nlm.nih.gov/8811275/,Guts,false
PubMed,8987831,https://pubmed.ncbi.nlm.nih.gov/8987831/,Guts,false
PubMed,9309469,https://pubmed.ncbi.nlm.nih.gov/9309469/,Guts,false
PubMed,9718088,https://pubmed.ncbi.nlm.nih.gov/9718088/,Guts,false
PubMed,9892882,https://pubmed.ncbi.nlm.nih.gov/9892882/,Guts,false
DOI,10.1002/jbt.22849,https://doi.org/10.1002/jbt.22849,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(22)02909-6,https://doi.org/10.1016/s0735-1097(22)02909-6,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(22)03165-5,https://doi.org/10.1016/s0735-1097(22)03165-5,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(22)03444-1,https://doi.org/10.1016/s0735-1097(22)03444-1,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(22)04435-7,https://doi.org/10.1016/s0735-1097(22)04435-7,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)01000-8,https://doi.org/10.1016/s0735-1097(23)01000-8,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)01253-6,https://doi.org/10.1016/s0735-1097(23)01253-6,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)01401-8,https://doi.org/10.1016/s0735-1097(23)01401-8,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)01680-7,https://doi.org/10.1016/s0735-1097(23)01680-7,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)02129-0,https://doi.org/10.1016/s0735-1097(23)02129-0,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)02305-7,https://doi.org/10.1016/s0735-1097(23)02305-7,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)02603-7,https://doi.org/10.1016/s0735-1097(23)02603-7,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)03140-6,https://doi.org/10.1016/s0735-1097(23)03140-6,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)04040-8,https://doi.org/10.1016/s0735-1097(23)04040-8,"Heart, Blood & Cardio",false
DOI,10.1016/s0735-1097(23)04244-4,https://doi.org/10.1016/s0735-1097(23)04244-4,"Heart, Blood & Cardio",false
DOI,10.1055/s-0041-1725674,https://doi.org/10.1055/s-0041-1725674,"Heart, Blood & Cardio",false
DOI,10.1089/can.2019.0036,https://doi.org/10.1089/can.2019.0036,"Heart, Blood & Cardio",false
DOI,10.1096/fasebj.2022.36.s1.r4524,https://doi.org/10.1096/fasebj.2022.36.s1.r4524,"Heart, Blood & Cardio",false
DOI,10.1161/circ.144.suppl_1.10708,https://doi.org/10.1161/circ.144.suppl_1.10708,"Heart, Blood & Cardio",false
DOI,10.1161/circ.144.suppl_1.11657,https://doi.org/10.1161/circ.144.suppl_1.11657,"Heart, Blood & Cardio",false
DOI,10.1161/circ.144.suppl_1.9863,https://doi.org/10.1161/circ.144.suppl_1.9863,"Heart, Blood & Cardio",false
DOI,10.1161/circ.144.suppl_1.9877,https://doi.org/10.1161/circ.144.suppl_1.9877,"Heart, Blood & Cardio",false
DOI,10.1161/circ.146.suppl_1.10022,https://doi.org/10.1161/circ.146.suppl_1.10022,"Heart, Blood & Cardio",false
DOI,10.1161/circ.146.suppl_1.13504,https://doi.org/10.1161/circ.146.suppl_1.13504,"Heart, Blood & Cardio",false
DOI,10.1164/ajrccm-conference.2022.205.1_meetingabstracts.a3031,https://doi.org/10.1164/ajrccm-conference.2022.205.1_meetingabstracts.a3031,"Heart, Blood & Cardio",false
DOI,10.1177/0269881119897556,https://doi.org/10.1177/0269881119897556,"Heart, Blood & Cardio",false
DOI,10.1186/s10194-022-01527-4,https://doi.org/10.1186/s10194-022-01527-4,"Heart, Blood & Cardio",false
DOI,10.3389/fphar.2017.00081,https://doi.org/10.3389/fphar.2017.00081,"Heart, Blood & Cardio",false
PMC,PMC1576282,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1576282/,"Heart, Blood & Cardio",false
PMC,PMC3457795,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3457795/,"Heart, Blood & Cardio",false
PMC,PMC7173668,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7173668/,"Heart, Blood & Cardio",false
PMC,PMC7201600,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7201600/,"Heart, Blood & Cardio",false
PMC,PMC7294878,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7294878/,"Heart, Blood & Cardio",false
PMC,PMC7355963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7355963/,"Heart, Blood & Cardio",false
PMC,PMC8255071,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8255071/,"Heart, Blood & Cardio",false
PubMed,10575283,https://pubmed.ncbi.nlm.nih.gov/10575283/,"Heart, Blood & Cardio",false
PubMed,10785543,https://pubmed.ncbi.nlm.nih.gov/10785543/,"Heart, Blood & Cardio",false
PubMed,10871291,https://pubmed.ncbi.nlm.nih.gov/10871291/,"Heart, Blood & Cardio",false
PubMed,11106789,https://pubmed.ncbi.nlm.nih.gov/11106789/,"Heart, Blood & Cardio",false
PubMed,12052048,https://pubmed.ncbi.nlm.nih.gov/12052048/,"Heart, Blood & Cardio",false
PubMed,12140859,https://pubmed.ncbi.nlm.nih.gov/12140859/,"Heart, Blood & Cardio",false
PubMed,12505689,https://pubmed.ncbi.nlm.nih.gov/12505689/,"Heart, Blood & Cardio",false
